SMILES,SELFIES,logP,qed,SAS,objective
CCC(CNC(=O)Nc1ccncc1)c1ccccc1,[C][C][C][Branch1][S][C][N][C][=Branch1][C][=O][N][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],3.3969000000000023,0.8737304502649672,2.359025232358542,2.0096270189662935
COc1cc(CNC(=O)N2CCN(Cc3cc(C)no3)CC2)ccn1,[C][O][C][=C][C][Branch2][Ring1][N][C][N][C][=Branch1][C][=O][N][C][C][N][Branch1][N][C][C][=C][C][Branch1][C][C][=N][O][Ring1][=Branch1][C][C][Ring1][=N][=C][C][=N][Ring2][Ring1][#Branch1],1.4140199999999994,0.8821570777050584,2.3476935438689512,2.0630918446563404
Cc1cccc(C(=O)N(Cc2ccc(F)cc2)CC2CCCO2)c1,[C][C][=C][C][=C][C][Branch2][Ring1][N][C][=Branch1][C][=O][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][C][C][C][O][Ring1][Branch1][=C][Ring2][Ring1][#Branch1],3.9555200000000026,0.8318826341278659,2.364048249491315,1.795364921148014
CCOc1ccc(C(=O)NCc2ccncc2CC)cc1C,[C][C][O][C][=C][C][=C][Branch1][P][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][C][=C][Ring2][Ring1][C][C],3.2811200000000023,0.890099423295978,1.9666856400651689,2.483811476414721
N#CCc1cccc(C(=O)N2CCN(C3CCCC3O)CC2)c1,[N][#C][C][C][=C][C][=C][C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][N][Branch1][=Branch2][C][C][C][C][C][Ring1][Branch1][O][C][C][Ring1][N][=C][Ring2][Ring1][Ring2],1.4238799999999998,0.9163474500524372,2.9763978739143457,1.6053393763478407
COC(=O)N1CCN(C(=O)c2ccc(C)nc2)CC1,[C][O][C][=Branch1][C][=O][N][C][C][N][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][N][=C][Ring1][#Branch1][C][C][Ring1][#C],0.9142200000000004,0.7553684913793904,1.9288965487494811,1.847945908147471
COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)N2CCC2)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][N][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch1],3.393800000000001,0.7351207736693962,1.862503159253567,1.8131007090934141
CCCn1cc(NC(C)c2ccc(S(C)(=O)=O)cc2)cn1,[C][C][C][N][C][=C][Branch2][Ring1][Branch2][N][C][Branch1][C][C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=N][Ring2][Ring1][C],2.8697000000000017,0.8910252321203436,2.611983826630043,1.8431423339716746
Cc1ccc(C(=O)Cn2c(C)c(C)sc2=O)cc1,[C][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][N][C][Branch1][C][C][=C][Branch1][C][C][S][C][Ring1][#Branch1][=O][C][=C][Ring1][P],2.7179600000000006,0.7968585269521211,2.133623589257221,1.850669045503385
CCC(C)C(C)NC(=O)c1cc(S(=O)(=O)N2CCCC2)c(C)o1,[C][C][C][Branch1][C][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][#C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][=C][Branch1][C][C][O][Ring1][=C],2.536920000000001,0.8613839920612392,3.094872428392126,1.2120475319140702
COc1ccc2c(c1)CN(C(=O)NCCCOCC1CC1)CC2,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][N][Branch1][S][C][=Branch1][C][=O][N][C][C][C][O][C][C][C][C][Ring1][Ring1][C][C][Ring2][Ring1][C],2.579600000000001,0.7862592520917727,2.209155157589219,1.7221411028696445
Cn1cnnc1SCC(=O)N=c1c2ccccc2[nH]c2ccccc12,[C][N][C][=N][N][=C][Ring1][Branch1][S][C][C][=Branch1][C][=O][N][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1],2.669200000000001,0.4556683980285987,2.686981267788866,-0.4086392776458725
COCCCNC(=O)C1CCN(C(=O)OC(C)(C)C)C1,[C][O][C][C][C][N][C][=Branch1][C][=O][C][C][C][N][Branch1][=C][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Ring1][N],1.3961,0.7756655386781149,2.4340342509261816,1.4442934424643932
O=C(NCC1CC1)C1CCN(c2ccc(F)c(Cl)c2)C1=O,[O][=C][Branch1][Branch2][N][C][C][C][C][Ring1][Ring1][C][C][C][N][Branch1][#C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][Cl][=C][Ring1][Branch2][C][Ring1][=N][=O],2.3582,0.8679853975421059,2.715020696656568,1.6249062910539616
COc1cc(C)cc(C)c1CCn1nc(C)c(N)c1C,[C][O][C][=C][C][Branch1][C][C][=C][C][Branch1][C][C][=C][Ring1][Branch2][C][C][N][N][=C][Branch1][C][C][C][Branch1][C][N][=C][Ring1][#Branch1][C],2.950280000000001,0.9314698793734132,2.362377333852974,2.294972063014092
c1cc(CNCc2cccnc2-n2cncn2)cc(OC2CCCC2)c1,[C][=C][C][Branch2][Ring1][Ring1][C][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][N][C][=N][C][=N][Ring1][Branch1][=C][C][Branch1][=Branch2][O][C][C][C][C][C][Ring1][Branch1][=C][Ring2][Ring1][#Branch2],3.273500000000002,0.7090813203562243,2.362307004256561,1.1830995975245608
COc1cc(CNC(=O)c2ccc(=O)[nH]c2)ccc1OCC(N)=O,[C][O][C][=C][C][Branch2][Ring1][C][C][N][C][=Branch1][C][=O][C][C][=C][C][=Branch1][C][=O][NH1][C][=Ring1][#Branch1][=C][C][=C][Ring1][P][O][C][C][Branch1][C][N][=O],0.1776000000000003,0.6674575402644757,2.070979991131235,1.266307710191143
CC(C)OC(=O)CN1CCN(c2ccccc2)CC1,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][N],1.7601999999999998,0.7741384304560176,1.757489969165544,2.113202183114544
C=CCNC(=O)NCCCN(C)c1ccccc1F,[C][=C][C][N][C][=Branch1][C][=O][N][C][C][C][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F],2.1372,0.5857789996026493,2.222356635832209,0.7065383621810377
Cc1cc(CNC(=O)c2cc(Cl)ccc2-n2cnnn2)c(C)o1,[C][C][=C][C][Branch2][Ring1][=Branch2][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][C][=N][N][=N][Ring1][Branch1][=C][Branch1][C][C][O][Ring2][Ring1][=Branch1],2.45554,0.793265856938756,2.422388767056674,1.5439405176371057
CCc1ccsc1C(=O)NCCCn1nc(C)cc1C,[C][C][C][C][=C][S][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][N][N][=C][Branch1][C][C][C][=C][Ring1][=Branch1][C],2.9439400000000013,0.8318154268218513,2.313016344841987,1.846060789267269
N#Cc1ccc(NC(=O)NCc2cccs2)cc1Cl,[N][#C][C][=C][C][=C][Branch1][#C][N][C][=Branch1][C][=O][N][C][C][=C][C][=C][S][Ring1][Branch1][C][=C][Ring1][S][Cl],3.5948800000000016,0.9073098594586329,2.049710481986056,2.486838815307108
O=C(CNC(=O)c1ccsc1)Nc1nncs1,[O][=C][Branch1][=C][C][N][C][=Branch1][C][=O][C][C][=C][S][C][=Ring1][Branch1][N][C][=N][N][=C][S][Ring1][Branch1],0.9681,0.8650027142254345,2.3666803965972285,1.958333174529944
Cc1nc(CNC(=O)c2c[nH]c3c(C)cc(F)cc3c2=O)c(C)s1,[C][C][=N][C][Branch2][Ring1][N][C][N][C][=Branch1][C][=O][C][=C][NH1][C][=C][Branch1][C][C][C][=C][Branch1][C][F][C][=C][Ring1][Branch2][C][Ring1][N][=O][=C][Branch1][C][C][S][Ring2][Ring1][#Branch1],2.9789600000000016,0.7662248385905097,2.6565558809130945,1.174568312039454
C=CCN1CCN(C(=O)c2cccnc2)C(C(=O)N2CCCC2)C1,[C][=C][C][N][C][C][N][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][Ring2][Ring1][Branch1],1.0164,0.7744611283319162,2.8050643030030216,1.0672413386565593
Cc1ccc(CNC(=O)c2c(C)[nH]c3ccccc23)cc1,[C][C][=C][C][=C][Branch2][Ring1][#Branch1][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][C][NH1][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2],3.7147400000000017,0.7533071464832443,1.7584474665860164,2.008088265830205
Cc1cc(C)c2c(CC(=O)Oc3cccnc3)coc2c1,[C][C][=C][C][Branch1][C][C][=C][C][Branch1][#C][C][C][=Branch1][C][=O][O][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][O][C][Ring1][#C][=C][Ring2][Ring1][Ring2],3.5927400000000027,0.6883231878965554,2.3717259281244765,1.069890011358301
CCCn1c(C)cc2c(c(N)nn2CCO)c1=O,[C][C][C][N][C][Branch1][C][C][=C][C][=C][Branch1][N][C][Branch1][C][N][=N][N][Ring1][=Branch1][C][C][O][C][Ring1][=C][=O],0.4909200000000002,0.8265581540840397,2.6973089895711926,1.4354817808490061
Cc1[nH]c(=O)ccc1C(=O)N1CCC(Cn2ccnn2)CC1,[C][C][NH1][C][=Branch1][C][=O][C][=C][C][=Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][Branch1][=Branch2][C][N][C][=C][N][=N][Ring1][Branch1][C][C][Ring1][N],0.8272199999999996,0.90972616173429,2.621193686857086,1.9274371218143638
COc1cc(C(C)NC(=O)Nc2cnn(C)c2)ccc1OCC(C)C,[C][O][C][=C][C][Branch2][Ring1][Branch1][C][Branch1][C][C][N][C][=Branch1][C][=O][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][=C][C][=C][Ring2][Ring1][C][O][C][C][Branch1][C][C][C],3.3462000000000023,0.8058850272409259,2.630200460942154,1.3992246752624755
CSc1ccc(Cl)cc1NCc1csc(C)n1,[C][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][C][=C][S][C][Branch1][C][C][=N][Ring1][=Branch1],4.438920000000002,0.8404254368221401,2.291160812609787,1.9109663715009138
Cc1ccccc1NC(=O)CSc1nnc(-c2ccccc2)n1N,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][S][C][=N][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][O][N],2.6981200000000003,0.5512619606592978,1.874703707000052,0.8816060962964367
Cc1ccc(S(=O)(=O)CC(C)NC(=O)c2oc(C)cc2C)cc1,[C][C][=C][C][=C][Branch2][Ring1][=N][S][=Branch1][C][=O][=Branch1][C][=O][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][O][C][Branch1][C][C][=C][C][=Ring1][=Branch1][C][C][=C][Ring2][Ring1][=Branch1],2.797060000000001,0.9113633571378316,2.814600412131405,1.7422163735577527
O=C(CC12CC3CC(CC(C3)C1)C2)NCCc1cccnc1,[O][=C][Branch2][Ring1][=Branch1][C][C][C][C][C][C][Branch1][O][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2][N][C][C][C][=C][C][=C][N][=C][Ring1][=Branch1],3.3468000000000018,0.9055403534766284,3.4448498720662157,1.0828518953169266
CCC1c2ccccc2CCN1C(=O)Cn1nc2ccccn2c1=O,[C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][Ring1][#Branch2][C][=Branch1][C][=O][C][N][N][=C][C][=C][C][=C][N][Ring1][=Branch1][C][Ring1][=Branch2][=O],2.032,0.7352365467976748,2.8514004609421555,0.8247822730462184
CC(C)C1OCCCC1CNC(=O)c1cn(C)nc1C(C)(C)C,[C][C][Branch1][C][C][C][O][C][C][C][C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C],2.898600000000001,0.9274915985099932,3.5521327261588755,1.0853252663910906
Cc1cc(-c2nn3c(-c4ccccn4)nnc3s2)no1,[C][C][=C][C][Branch2][Ring1][#Branch1][C][=N][N][C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][=N][N][=C][Ring1][O][S][Ring1][=C][=N][O][Ring2][Ring1][Ring1],2.211219999999999,0.5610081599768436,2.6366451304631457,0.1683956694210722
Cn1nc2n(c1=O)CC(C(=O)N1CC3C4CCC(O4)C3C1)CC2,[C][N][N][=C][N][Branch1][Branch1][C][Ring1][Branch1][=O][C][C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][C][C][C][Branch1][Ring2][O][Ring1][Branch1][C][Ring1][#Branch1][C][Ring1][#Branch2][C][C][Ring2][Ring1][Ring2],-0.2199999999999986,0.7177852534021122,5.097389115704285,-1.508462848693724
Cc1ccc(C(=O)NCC(=O)Nc2ccccc2)s1,[C][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][C],2.425020000000001,0.8992605013599579,1.7137848409604164,2.7825176658393733
O=C(NCC(F)(F)F)c1ccc(OCc2cscn2)cc1,[O][=C][Branch1][O][N][C][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][=C][Branch1][#Branch2][O][C][C][=C][S][C][=N][Ring1][Branch1][C][=C][Ring1][=N],3.014200000000001,0.9223366662854507,2.1758251067424688,2.435858224684785
O=C(c1ccnc(OC2CCC2)c1)N1CCCC(n2cccn2)C1,[O][=C][Branch2][Ring1][C][C][=C][C][=N][C][Branch1][Branch2][O][C][C][C][C][Ring1][Ring2][=C][Ring1][O][N][C][C][C][C][Branch1][Branch2][N][C][=C][C][=N][Ring1][Branch1][C][Ring1][O],2.686700000000001,0.8665511305928234,2.9739420287555305,1.3588136242085866
CC1(C)CC(=O)c2cc(C(=O)N3CCCCC3)c(=O)[nH]c2C1,[C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][C][=C][Branch1][=N][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][NH1][C][=Ring1][#C][C][Ring2][Ring1][Branch1],2.1561000000000003,0.863882611344696,2.4330418943872623,1.8863711623362178
Cc1ccc(CN(CCn2cccn2)C(C)C)s1,[C][C][=C][C][=C][Branch2][Ring1][Ring1][C][N][Branch1][#Branch2][C][C][N][C][=C][C][=N][Ring1][Branch1][C][Branch1][C][C][C][S][Ring1][P],3.1636200000000017,0.7979774801555838,2.514051625086937,1.4758357756909817
N#Cc1ccc(S(=O)(=O)Nc2cccc(C#N)c2)cc1,[N][#C][C][=C][C][=C][Branch2][Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][Ring1][C][#N][=C][Ring1][Branch2][C][=C][Ring2][Ring1][C],2.23076,0.9341189033772808,1.9307784327540745,2.739816084132329
OC(CN1CCc2sccc2C1)c1cccc(F)c1,[O][C][Branch1][#C][C][N][C][C][C][S][C][=C][C][=Ring1][Branch1][C][Ring1][=Branch2][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1],2.978900000000001,0.9320609114803567,2.6930415249333866,1.9672630324683968
CCCCN(CC)C(=O)NCC(C)N1CCOCC1,[C][C][C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C][C][Branch1][C][C][N][C][C][O][C][C][Ring1][=Branch1],1.5387,0.7637142266533193,2.7397139883190587,1.0788571449475381
NC(=O)C1CCCN1C(=O)c1cc(-c2ccccn2)nc2ccccc12,[N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][S][Ring1][=Branch1],2.3867000000000003,0.7883988887441586,2.561167021921481,1.3808274217993124
CCCCN(CCO)C(=O)Nc1ccc(C)c(S(C)(=O)=O)c1,[C][C][C][C][N][Branch1][Ring2][C][C][O][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][=C][Ring1][O],2.02482,0.8015613428655918,2.1748766818282164,1.8329300324997426
CC(=O)Nc1ccc(CO)c(OCc2ccccc2)c1,[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Ring1][C][O][C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][S],2.7163000000000004,0.8787095305911321,1.698972475553381,2.69457517740228
Cc1ccccc1OCCCNC(=O)c1scnc1C1CC1,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][N][C][=Branch1][C][=O][C][S][C][=N][C][=Ring1][Branch1][C][C][C][Ring1][Ring1],3.527820000000002,0.7951026435513572,2.334160719824121,1.6413524979326648
COCC(C)OC(=O)C1CC(=O)Nc2ccccc21,[C][O][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O],1.6905,0.8395251996395928,3.0910415081145874,1.1065844900833763
CCC(=O)Nc1ccc(O)c(C(=O)N2CCc3ccccc3C2)c1,[C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][O][C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=C][Ring2][Ring1][Ring1],2.9392000000000014,0.8529697910694103,1.974888686342961,2.2899602690040908
O=C(Nc1cccc(-n2cnnn2)c1)c1ccco1,[O][=C][Branch2][Ring1][Ring1][N][C][=C][C][=C][C][Branch1][Branch2][N][C][=N][N][=N][Ring1][Branch1][=C][Ring1][O][C][=C][C][=C][O][Ring1][Branch1],1.5075999999999996,0.7661528689699622,2.0970489435245163,1.7337154013252944
COc1ccc(NC(C)=O)cc1NC(=O)NCc1ccc(C)c(F)c1,[C][O][C][=C][C][=C][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][N][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][F][=C][Ring1][Branch2],3.422820000000001,0.7767105488465004,1.8641836776482137,2.019369066584288
N#CC1CN(Cc2ccccc2OCc2ccccc2)CCO1,[N][#C][C][C][N][Branch2][Ring1][Ring2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][O][Ring2][Ring1][Branch1],2.989980000000002,0.8516362818689446,2.650867278282334,1.607314131062389
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)sc(=O)n3C)c(C)c1,[C][C][=C][C][=C][Branch2][Ring1][N][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][C][=Branch1][C][=O][N][Ring1][#Branch1][C][C][Branch1][C][C][=C][Ring2][Ring1][=Branch1],3.017640000000002,0.7909701898927736,2.2370386740727337,1.7178122753911342
COCCN(C)C(=O)Nc1cc(C)nn1Cc1ccccc1,[C][O][C][C][N][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][C][=N][N][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],2.34992,0.8908092378930198,2.178259337335639,2.2757868521294595
Cc1ccccc1OCC(=O)N1CCN(CCc2ccccc2)CC1,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][N][C][C][N][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=C],2.760720000000001,0.8118738515576973,1.7402628273252194,2.3191064304632674
CCC1CCCN(C(=O)Nc2cccc(S(N)(=O)=O)c2)C1,[C][C][C][C][C][C][N][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][=C][Ring1][#Branch2][C][Ring2][Ring1][Ring1],1.9879,0.8937090954160105,2.4595281237122717,2.009017353367781
O=C(NCCc1nc2ccccc2o1)c1cccc(Cn2cccn2)c1,[O][=C][Branch1][P][N][C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][C][=C][C][=C][C][Branch1][=Branch2][C][N][C][=C][C][=N][Ring1][Branch1][=C][Ring1][N],3.045100000000001,0.5823112703783666,2.1733797392139103,0.7381766126779228
CCOC(=O)C1(CC)CC(CSc2nc3ccccc3[nH]2)OC1=O,[C][C][O][C][=Branch1][C][=O][C][Branch1][Ring1][C][C][C][C][Branch1][S][C][S][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][O][C][Ring2][Ring1][C][=O],2.9300000000000006,0.4910018364537855,3.514636894235342,-1.0596277119664146
Cc1noc(C(C)C)c1C(=O)Nc1ccn(CCc2ccncc2)n1,[C][C][=N][O][C][Branch1][=Branch1][C][Branch1][C][C][C][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][=C][N][Branch1][O][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][N][=Ring1][=N],3.1929200000000018,0.7451715744662042,2.549123825559091,1.17673404677193
CC(C)n1nnnc1-c1ccc(NC(=O)C2CCOCC2)cc1F,[C][C][Branch1][C][C][N][N][=N][N][=C][Ring1][Branch1][C][=C][C][=C][Branch1][=C][N][C][=Branch1][C][=O][C][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][#C][F],2.4252,0.9290655286072692,2.408309953311287,2.237017689725059
CC(C)c1nc(C2CCCN(C(=O)c3nccnc3N)C2)no1,[C][C][Branch1][C][C][C][=N][C][Branch2][Ring1][Branch2][C][C][C][C][N][Branch1][=C][C][=Branch1][C][=O][C][=N][C][=C][N][=C][Ring1][=Branch1][N][C][Ring1][#C][=N][O][Ring2][Ring1][Ring2],1.585,0.9146519061285902,3.08307716341982,1.490182367223131
Cc1cc(NC(=O)c2ccc(F)cc2Br)no1,[C][C][=C][C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Br][=N][O][Ring1][S],3.136920000000001,0.9265255803371056,2.0307896587636325,2.601838242921896
N#CCCN(CC(=O)NCC1CC1)c1ccccc1,[N][#C][C][C][N][Branch1][=N][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1],1.93288,0.8117395942221817,2.152636123011696,1.9060618480992124
CCC(=O)N1CCc2cn(CC(C)C)c3cccc(c23)C1,[C][C][C][=Branch1][C][=O][N][C][C][C][=C][N][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=N][Ring1][=Branch1][C][Ring1][P],3.5920000000000023,0.8452435841929296,2.4705088094804086,1.7557091114842391
O=C(CSc1ccc2ccccc2n1)N1CCCCC1,[O][=C][Branch1][P][C][S][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2][N][C][C][C][C][C][Ring1][=Branch1],3.3394000000000013,0.8113899526950098,1.945440436851671,2.111509326623378
CCN(CCC(=O)OC)C(=O)c1cc2cc(F)ccc2s1,[C][C][N][Branch1][=Branch2][C][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][S][Ring1][#Branch2],3.0656000000000017,0.7975089911404607,2.285323461280976,1.7022214944213276
CN(CC1CCCO1)C(=O)NCCNC(=O)C(C)(C)C,[C][N][Branch1][=Branch2][C][C][C][C][C][O][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][N][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][C],0.9691,0.7394576270858192,2.808144507336438,0.8891436280926577
CN1C(=O)c2ccc(C(=O)NCc3ccccc3)cc2S1(=O)=O,[C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][S][S][Ring2][Ring1][Ring2][=Branch1][C][=O][=O],1.3909,0.9216792941845928,2.109663330666141,2.4987331402568227
CC(C)c1ccc(C(=O)NCCCNS(C)(=O)=O)cc1,[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][C][C][N][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][P],1.4791,0.7487128778044589,1.8530824620581043,1.8904819269641902
Cc1ccccc1C(=O)NC(C)c1c(C)noc1C,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][C][C][C][C][Branch1][C][C][=N][O][C][=Ring1][=Branch1][C],3.090860000000002,0.919988067016343,2.54667242864506,2.0532679064366546
COc1cc2c(cc1C(=O)Nc1ccc(C#N)cc1)OCCCO2,[C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][O][C][C][C][O][Ring2][Ring1][Ring2],2.980480000000001,0.9385313353470426,2.0835759478027267,2.6090807289324864
Cc1noc(C)c1CC(=O)N1CCN(Cc2cccnc2)CC1,[C][C][=N][O][C][Branch1][C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C][Ring1][=N],1.5733400000000002,0.8570979118162128,2.146946066680128,2.1385434924009363
CCc1ccc(N(Cc2ccc(C)s2)C(=O)CNC(=O)OC)cc1,[C][C][C][=C][C][=C][Branch2][Ring1][O][N][Branch1][N][C][C][=C][C][=C][Branch1][C][C][S][Ring1][=Branch1][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][O][C][C][=C][Ring2][Ring1][=Branch1],3.5081200000000017,0.870664528742535,2.282053240270157,2.0712694034425176
CC(=O)c1ccccc1NC(=O)Cc1ccc(F)cc1,[C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],3.209500000000001,0.8678358716192648,1.5631358503364936,2.77604350775983
Cn1c(C(=O)NCCc2ccccc2)cc2sccc21,[C][N][C][Branch1][S][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][S][C][=C][C][=Ring1][Branch1][Ring2][Ring1][Ring1],3.2123000000000017,0.7839931663618761,2.0126699067972726,1.9072959250121078
