gen_mol,gen_romol,gen_logP,gen_qed,gen_SAS,gen_obj
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7A970>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7A9E0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7AA50>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7AAC0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)C(=O)NCCNC(=O)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7AB30>,1.8419999999999994,0.800895147594605,1.655911501345134,2.348564236627891
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7ABA0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7AC10>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7AC80>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7ACF0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)C(=O)NCCC(=O)Nc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7AD60>,2.8309000000000006,0.8920555094191429,1.8053539209000817,2.6549236261956324
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7ADD0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7AE40>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7AEB0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)C(=O)NCCC(=O)Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7AF20>,2.8309000000000006,0.8920555094191429,1.738235368863883,2.722042178231831
CC(C)C(=O)NCCNC(=O)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7AF90>,1.8419999999999994,0.800895147594605,1.655911501345134,2.348564236627891
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B040>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B0B0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B120>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B190>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B200>,2.2138,0.7463260931797805,2.667699511273014,1.0639309546258886
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B270>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B2E0>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)C(=O)Nc1cccc(NC(=O)NCc2ccccn2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B350>,2.9978000000000007,0.7933598521657196,1.8652450984176205,2.1015541624109773
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B3C0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B430>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B4A0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B510>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B580>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B5F0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B660>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B6D0>,2.2138,0.7463260931797805,2.667699511273014,1.0639309546258886
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B740>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B7B0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B820>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B890>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B900>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B970>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7B9E0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BA50>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)C(=O)Nc1ccc(C(=O)Nc2ccc(C(N)=O)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BAC0>,2.6323000000000008,0.787272636845731,1.6348775592347717,2.3014856249938833
CC(C)CC(=O)Nc1cccc(C(=O)N2CCCCC2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BB30>,3.2973000000000017,0.9238435232781802,1.7323773883591578,2.886840228031743
CC(C)(C)C(=O)NCCC(=O)Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BBA0>,2.8309000000000006,0.8920555094191429,1.738235368863883,2.722042178231831
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BC10>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(=O)Nc1ccc(C(=O)Nc2ccccc2C(C)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BC80>,3.0999000000000017,0.8512179081797262,1.5697841390278668,2.686305401870764
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BCF0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BD60>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BDD0>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BE40>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)C(=O)NCCNC(=O)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BEB0>,1.8419999999999994,0.800895147594605,1.655911501345134,2.348564236627891
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BF20>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7BF90>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C040>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)OC(=O)N1CCC(C(=O)NCC(F)(F)F)C1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C0B0>,1.9218999999999997,0.8467081748613221,2.613941647375885,1.6195992269307258
CC(C)C(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C120>,3.533400000000002,0.9008460990899596,1.4327912084373828,3.0714392870124154
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C190>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C200>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C270>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C2E0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C350>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C3C0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C430>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C4A0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C510>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C580>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)C(=O)NCCNC(=O)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C5F0>,1.8419999999999994,0.800895147594605,1.655911501345134,2.348564236627891
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C660>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C6D0>,2.2138,0.7463260931797805,2.667699511273014,1.0639309546258886
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C740>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C7B0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)OC(=O)N1CCC(C(=O)NCc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C820>,2.9499000000000013,0.9319392366049893,1.7670489075892188,2.8926472754357277
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C890>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C900>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C970>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)OC(=O)N1CCC(C(=O)NCCc2ccccn2)C1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7C9E0>,1.9972999999999996,0.9211602174440248,2.4863332285085775,2.1194678587115465
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CA50>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)(C)OC(=O)N1CCC(C(=O)NCCc2ccccn2)C1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CAC0>,1.9972999999999996,0.9211602174440248,2.4863332285085775,2.1194678587115465
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CB30>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)OC(=O)N1CCC(C(=O)NCC(F)(F)F)C1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CBA0>,1.9218999999999997,0.8467081748613221,2.613941647375885,1.6195992269307258
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CC10>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(=O)Nc1ccc(C(=O)Nc2ccccc2C(C)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CC80>,3.0999000000000017,0.8512179081797262,1.5697841390278668,2.686305401870764
Cc1ccc(C(=O)NCC(=O)Nc2ccccc2C)o1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CCF0>,2.26494,0.8964463024535813,1.7661377734134156,2.7160937388544903
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CD60>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)C(=O)Nc1cccc(NC(=O)C2CCC2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CDD0>,3.019700000000001,0.8738748712347357,1.666092730506767,2.7032816256669117
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CE40>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)N1CCC(NC(=O)c2ccc(F)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CEB0>,2.592600000000001,0.9293001273611388,1.8409758162031498,2.8055248206025443
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CF20>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7CF90>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E040>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E0B0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E120>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)(C)OC(=O)N1CCC(C(=O)NCc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E190>,2.9499000000000013,0.9319392366049893,1.7670489075892188,2.8926472754357277
CC(C)(C)C(=O)NCCC(=O)Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E200>,2.8309000000000006,0.8920555094191429,1.738235368863883,2.722042178231831
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E270>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E2E0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E350>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E3C0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E430>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E4A0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E510>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E580>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)C(=O)NCCC(=O)Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E5F0>,2.8309000000000006,0.8920555094191429,1.738235368863883,2.722042178231831
CC(C)C(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E660>,3.533400000000002,0.9008460990899596,1.4327912084373828,3.0714392870124154
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E6D0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E740>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)C(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E7B0>,3.533400000000002,0.9008460990899596,1.4327912084373828,3.0714392870124154
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E820>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)C(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E890>,3.533400000000002,0.9008460990899596,1.4327912084373828,3.0714392870124154
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E900>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E970>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7E9E0>,2.2138,0.7463260931797805,2.667699511273014,1.0639309546258886
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7EA50>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7EAC0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7EB30>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7EBA0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)(C)C(=O)NCCC(=O)Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7EC10>,2.8309000000000006,0.8920555094191429,1.738235368863883,2.722042178231831
CC(C)CC(=O)Nc1cccc(C(=O)N2CCCCC2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7EC80>,3.2973000000000017,0.9238435232781802,1.7323773883591578,2.886840228031743
CC(C)(C)C(=O)NCCC(=O)Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7ECF0>,2.8309000000000006,0.8920555094191429,1.738235368863883,2.722042178231831
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7ED60>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7EDD0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7EE40>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7EEB0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7EF20>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7EF90>,2.6039000000000003,0.738741626509679,2.6746947753234256,1.0190133572249693
CC(C)CC(C)N(C)C(=O)CN1CCN(C(=O)C2CCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7F040>,2.2138,0.7463260931797805,2.667699511273014,1.0639309546258886
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7F0B0>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7F120>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001DBD7B7F190>,3.687400000000003,0.9218903433017885,1.7114005284026383,2.8980511881063045
